epoch, batch, loss, loss_self_forces, loss_self_energy, loss_coupl_forces, loss_coupl_energy, self_forces_rmse, self_energy_rmse, coupl_forces_rmse, coupl_energy_rmse
    1,   225,          0.41921,          0.16796,       0.00035974,          0.24924,        0.0016565,           4.7665,           4.8471,           1.7133,           3.0729
    1,   226,          0.24964,          0.15307,        0.0005564,         0.095378,       0.00064235,           4.5503,            6.039,           1.0599,           1.9136
    1,   227,          0.26768,            0.149,       0.00026068,          0.11626,        0.0021593,           4.4895,           4.1353,           1.1702,           3.5085
    1,   228,          0.23885,          0.12792,       0.00016473,          0.10844,        0.0023225,           4.1598,           3.2862,           1.1301,           3.6386
    1,   229,          0.23991,          0.13158,       0.00023258,          0.10717,       0.00092049,           4.2189,           3.9025,           1.1235,           2.2907
    1,   230,          0.36885,          0.12479,       0.00054108,          0.24275,       0.00076106,           4.1086,           5.9521,           1.6909,           2.0829
    1,   231,          0.46445,          0.21504,        0.0015015,          0.24751,       0.00041112,           5.3933,           9.9194,           1.7074,           1.5309
    2,     1,          0.35359,          0.15648,       0.00023773,          0.19464,        0.0022364,           4.6007,           3.9444,           1.5141,           3.5705
    2,     2,          0.29771,          0.12232,         0.000261,          0.17462,       0.00050588,           4.0677,            4.135,           1.4341,           1.6982
    2,     3,          0.29656,          0.13189,       0.00014853,          0.16275,        0.0017721,           4.2237,           3.1105,           1.3845,           3.1783
    2,     4,          0.36972,          0.14908,       9.3433e-05,          0.21453,        0.0060164,           4.4907,           2.4763,           1.5896,           5.8563
    2,     5,          0.26281,          0.13956,       0.00011769,          0.12125,        0.0018835,           4.3449,           2.7713,            1.195,           3.2767
    2,     6,          0.26887,          0.11107,       0.00037391,          0.15601,        0.0014169,            3.876,           4.9464,           1.3555,            2.842
    2,     7,          0.31532,          0.10092,       8.5213e-05,          0.21208,        0.0022413,           3.6947,           2.3656,           1.5804,           3.5744
    2,     8,          0.19115,         0.097831,       7.1822e-05,         0.092914,       0.00033403,           3.6378,           2.1687,           1.0461,           1.3799
    2,     9,          0.27047,          0.16225,       9.9267e-05,          0.10665,        0.0014754,           4.6847,            2.552,           1.1208,           2.9001
    2,    10,          0.26874,         0.095019,       0.00013284,          0.17175,         0.001842,           3.5851,           2.9524,           1.4223,           3.2404
    2,    11,          0.25744,          0.12636,       0.00010965,          0.13005,       0.00092413,           4.1343,           2.6862,           1.2376,           2.2952
    2,    12,          0.28483,          0.10868,       0.00097507,          0.17227,        0.0029046,           3.8342,           7.9944,           1.4244,           4.0691
    2,    13,          0.27008,          0.14815,       9.5153e-05,          0.12037,        0.0014596,           4.4766,           2.4989,           1.1907,           2.8845
    2,    14,          0.28446,          0.14135,         0.000248,             0.14,         0.002857,           4.3726,           4.0356,           1.2841,           4.0356
    2,    15,          0.22737,          0.11795,       0.00022257,          0.10862,       0.00057751,           3.9943,           3.8181,           1.1311,           1.8144
    2,    16,          0.27558,          0.12327,       0.00018614,          0.15032,         0.001804,           4.0834,            3.494,           1.3306,           3.2068
    2,    17,          0.32967,          0.15016,        0.0001936,          0.17704,        0.0022677,           4.5069,           3.5569,            1.444,           3.5954
    2,    18,          0.20706,          0.12174,       0.00012103,           0.0849,       0.00030059,            4.058,           2.8095,          0.99997,            1.309
    2,    19,          0.41024,          0.12464,       0.00023687,          0.28255,        0.0028133,           4.1061,           3.9379,           1.8242,           4.0046
    2,    20,          0.24346,          0.13474,       0.00010835,          0.10603,        0.0025794,           4.2692,           2.6622,           1.1175,           3.8345
    2,    21,          0.19502,          0.11976,       7.1182e-05,         0.074618,       0.00057578,           4.0248,           2.1653,          0.93746,           1.8117
    2,    22,          0.22628,          0.14713,       8.6706e-05,          0.07798,        0.0010809,           4.4612,           2.3799,          0.95835,           2.4823
    2,    23,          0.28038,          0.12873,       0.00012944,          0.14911,        0.0024032,            4.173,           2.9133,           1.3252,           3.7013
    2,    24,          0.36421,          0.10207,       0.00018681,          0.26139,       0.00056056,           3.7157,           3.4929,           1.7546,           1.7876
    2,    25,          0.29838,          0.17345,       4.8455e-05,          0.12052,        0.0043631,           4.8437,           1.7767,           1.1914,           4.9872
    2,    26,           0.2043,          0.12566,       7.7588e-05,         0.077847,       0.00071514,           4.1228,           2.2489,          0.95754,           2.0191
